trial_id,condition_pct,spike_time_ms
611,25.0,338.5
611,25.0,346.5
611,25.0,527.5
611,25.0,584.5
611,25.0,674.5
612,25.0,216.5
612,25.0,264.5
612,25.0,295.5
612,25.0,342.5
612,25.0,422.5
612,25.0,483.5
612,25.0,521.5
612,25.0,593.5
612,25.0,659.5
613,25.0,10.5
613,25.0,21.5
613,25.0,32.5
613,25.0,46.5
613,25.0,55.5
613,25.0,88.5
613,25.0,97.5
613,25.0,236.5
613,25.0,239.5
613,25.0,249.5
613,25.0,311.5
613,25.0,350.5
613,25.0,472.5
613,25.0,525.5
613,25.0,652.5
613,25.0,678.5
614,25.0,138.5
614,25.0,274.5
614,25.0,277.5
614,25.0,371.5
614,25.0,433.5
614,25.0,438.5
614,25.0,518.5
614,25.0,611.5
614,25.0,749.5
615,25.0,98.5
615,25.0,147.5
615,25.0,166.5
615,25.0,279.5
615,25.0,293.5
615,25.0,340.5
615,25.0,367.5
615,25.0,378.5
615,25.0,435.5
615,25.0,450.5
615,25.0,481.5
615,25.0,555.5
615,25.0,673.5
615,25.0,712.5
615,25.0,730.5
616,25.0,1.5
616,25.0,141.5
616,25.0,219.5
616,25.0,269.5
616,25.0,286.5
616,25.0,291.5
616,25.0,317.5
616,25.0,349.5
616,25.0,492.5
616,25.0,606.5
616,25.0,700.5
616,25.0,722.5
617,25.0,28.5
617,25.0,45.5
617,25.0,49.5
617,25.0,99.5
617,25.0,101.5
617,25.0,129.5
617,25.0,130.5
617,25.0,166.5
617,25.0,351.5
617,25.0,428.5
617,25.0,475.5
617,25.0,481.5
617,25.0,488.5
617,25.0,508.5
617,25.0,555.5
617,25.0,559.5
617,25.0,629.5
617,25.0,640.5
617,25.0,677.5
617,25.0,680.5
617,25.0,725.5
617,25.0,760.5
618,25.0,33.5
618,25.0,46.5
618,25.0,53.5
618,25.0,145.5
618,25.0,205.5
618,25.0,300.5
618,25.0,317.5
618,25.0,377.5
618,25.0,411.5
618,25.0,464.5
618,25.0,531.5
618,25.0,578.5
618,25.0,615.5
618,25.0,681.5
619,25.0,33.5
619,25.0,64.5
619,25.0,90.5
619,25.0,105.5
619,25.0,246.5
619,25.0,461.5
619,25.0,474.5
619,25.0,562.5
619,25.0,575.5
619,25.0,616.5
619,25.0,645.5
619,25.0,661.5
619,25.0,758.5
620,25.0,6.5
620,25.0,26.5
620,25.0,31.5
620,25.0,59.5
620,25.0,94.5
620,25.0,128.5
620,25.0,162.5
620,25.0,168.5
620,25.0,226.5
620,25.0,242.5
620,25.0,244.5
620,25.0,265.5
620,25.0,313.5
620,25.0,326.5
620,25.0,382.5
620,25.0,475.5
620,25.0,553.5
620,25.0,557.5
620,25.0,589.5
620,25.0,593.5
620,25.0,627.5
620,25.0,636.5
620,25.0,648.5
620,25.0,690.5
620,25.0,696.5
620,25.0,755.5
621,25.0,203.5
621,25.0,249.5
621,25.0,259.5
621,25.0,367.5
621,25.0,445.5
621,25.0,479.5
621,25.0,524.5
621,25.0,578.5
621,25.0,585.5
621,25.0,634.5
621,25.0,664.5
622,25.0,17.5
622,25.0,23.5
622,25.0,64.5
622,25.0,121.5
622,25.0,149.5
622,25.0,152.5
622,25.0,178.5
622,25.0,275.5
622,25.0,373.5
622,25.0,407.5
622,25.0,420.5
622,25.0,595.5
622,25.0,672.5
623,25.0,20.5
623,25.0,227.5
623,25.0,279.5
623,25.0,296.5
623,25.0,316.5
623,25.0,332.5
623,25.0,465.5
623,25.0,524.5
623,25.0,561.5
623,25.0,578.5
623,25.0,600.5
623,25.0,615.5
623,25.0,628.5
623,25.0,684.5
623,25.0,738.5
623,25.0,775.5
624,25.0,29.5
624,25.0,186.5
624,25.0,236.5
624,25.0,237.5
624,25.0,327.5
624,25.0,414.5
624,25.0,428.5
624,25.0,435.5
624,25.0,469.5
624,25.0,597.5
624,25.0,607.5
625,25.0,3.5
625,25.0,12.5
625,25.0,65.5
625,25.0,76.5
625,25.0,92.5
625,25.0,124.5
625,25.0,154.5
625,25.0,174.5
625,25.0,179.5
625,25.0,192.5
625,25.0,195.5
625,25.0,247.5
625,25.0,263.5
625,25.0,313.5
625,25.0,331.5
625,25.0,360.5
625,25.0,397.5
625,25.0,507.5
625,25.0,554.5
625,25.0,567.5
625,25.0,605.5
625,25.0,622.5
625,25.0,635.5
626,25.0,45.5
626,25.0,57.5
626,25.0,99.5
626,25.0,137.5
626,25.0,189.5
626,25.0,281.5
626,25.0,290.5
626,25.0,454.5
626,25.0,571.5
626,25.0,578.5
626,25.0,766.5
627,25.0,35.5
627,25.0,228.5
627,25.0,320.5
627,25.0,339.5
627,25.0,349.5
627,25.0,407.5
627,25.0,506.5
627,25.0,515.5
627,25.0,598.5
627,25.0,721.5
627,25.0,743.5
627,25.0,754.5
627,25.0,765.5
627,25.0,774.5
628,25.0,32.5
628,25.0,85.5
628,25.0,187.5
628,25.0,210.5
628,25.0,212.5
628,25.0,330.5
628,25.0,407.5
628,25.0,423.5
628,25.0,570.5
628,25.0,615.5
628,25.0,658.5
629,25.0,18.5
629,25.0,147.5
629,25.0,275.5
629,25.0,375.5
629,25.0,393.5
629,25.0,428.5
629,25.0,438.5
629,25.0,573.5
629,25.0,673.5
629,25.0,709.5
629,25.0,753.5
629,25.0,780.5
630,25.0,0.5
630,25.0,1.5
630,25.0,8.5
630,25.0,10.5
630,25.0,97.5
630,25.0,113.5
630,25.0,118.5
630,25.0,120.5
630,25.0,140.5
630,25.0,152.5
630,25.0,195.5
630,25.0,252.5
630,25.0,332.5
630,25.0,338.5
630,25.0,440.5
630,25.0,464.5
630,25.0,532.5
630,25.0,542.5
630,25.0,548.5
630,25.0,569.5
630,25.0,623.5
630,25.0,778.5
630,25.0,780.5
631,25.0,83.5
631,25.0,100.5
631,25.0,107.5
631,25.0,156.5
631,25.0,167.5
631,25.0,209.5
631,25.0,232.5
631,25.0,259.5
631,25.0,277.5
631,25.0,402.5
631,25.0,414.5
631,25.0,435.5
631,25.0,462.5
631,25.0,537.5
631,25.0,610.5
631,25.0,710.5
631,25.0,747.5
631,25.0,748.5
631,25.0,777.5
632,25.0,37.5
632,25.0,84.5
632,25.0,128.5
632,25.0,159.5
632,25.0,278.5
632,25.0,297.5
632,25.0,332.5
632,25.0,378.5
632,25.0,563.5
632,25.0,627.5
632,25.0,646.5
632,25.0,657.5
633,25.0,6.5
633,25.0,28.5
633,25.0,90.5
633,25.0,112.5
633,25.0,179.5
633,25.0,292.5
633,25.0,323.5
633,25.0,359.5
633,25.0,398.5
633,25.0,445.5
633,25.0,487.5
633,25.0,523.5
633,25.0,555.5
633,25.0,591.5
633,25.0,616.5
633,25.0,692.5
633,25.0,698.5
633,25.0,718.5
633,25.0,759.5
634,25.0,22.5
634,25.0,153.5
634,25.0,275.5
634,25.0,280.5
634,25.0,306.5
634,25.0,390.5
634,25.0,409.5
634,25.0,455.5
634,25.0,603.5
634,25.0,628.5
634,25.0,643.5
634,25.0,649.5
634,25.0,662.5
634,25.0,689.5
634,25.0,694.5
634,25.0,720.5
635,25.0,12.5
635,25.0,15.5
635,25.0,43.5
635,25.0,68.5
635,25.0,76.5
635,25.0,93.5
635,25.0,117.5
635,25.0,127.5
635,25.0,143.5
635,25.0,218.5
635,25.0,225.5
635,25.0,261.5
635,25.0,297.5
635,25.0,300.5
635,25.0,338.5
635,25.0,343.5
635,25.0,369.5
635,25.0,479.5
635,25.0,500.5
635,25.0,540.5
635,25.0,645.5
635,25.0,668.5
635,25.0,681.5
635,25.0,787.5
636,25.0,38.5
636,25.0,60.5
636,25.0,176.5
636,25.0,205.5
636,25.0,251.5
636,25.0,280.5
636,25.0,304.5
636,25.0,327.5
636,25.0,413.5
636,25.0,662.5
636,25.0,721.5
636,25.0,747.5
637,25.0,19.5
637,25.0,54.5
637,25.0,64.5
637,25.0,105.5
637,25.0,158.5
637,25.0,181.5
637,25.0,222.5
637,25.0,245.5
637,25.0,268.5
637,25.0,269.5
637,25.0,274.5
637,25.0,348.5
637,25.0,451.5
637,25.0,495.5
637,25.0,502.5
637,25.0,503.5
637,25.0,507.5
637,25.0,543.5
637,25.0,551.5
637,25.0,612.5
637,25.0,623.5
637,25.0,652.5
637,25.0,693.5
637,25.0,702.5
637,25.0,753.5
637,25.0,767.5
638,25.0,55.5
638,25.0,62.5
638,25.0,95.5
638,25.0,137.5
638,25.0,185.5
638,25.0,201.5
638,25.0,229.5
638,25.0,292.5
638,25.0,371.5
638,25.0,433.5
638,25.0,477.5
638,25.0,479.5
638,25.0,481.5
638,25.0,512.5
638,25.0,527.5
638,25.0,587.5
638,25.0,680.5
638,25.0,727.5
639,25.0,19.5
639,25.0,23.5
639,25.0,74.5
639,25.0,93.5
639,25.0,107.5
639,25.0,178.5
639,25.0,201.5
639,25.0,272.5
639,25.0,323.5
639,25.0,395.5
639,25.0,405.5
639,25.0,415.5
639,25.0,450.5
639,25.0,475.5
639,25.0,490.5
639,25.0,578.5
639,25.0,582.5
639,25.0,597.5
639,25.0,712.5
639,25.0,725.5
639,25.0,740.5
639,25.0,763.5
640,25.0,58.5
640,25.0,65.5
640,25.0,92.5
640,25.0,107.5
640,25.0,185.5
640,25.0,190.5
640,25.0,238.5
640,25.0,263.5
640,25.0,339.5
640,25.0,371.5
640,25.0,386.5
640,25.0,394.5
640,25.0,433.5
640,25.0,463.5
640,25.0,564.5
640,25.0,570.5
641,25.0,31.5
641,25.0,79.5
641,25.0,101.5
641,25.0,111.5
641,25.0,171.5
641,25.0,178.5
641,25.0,298.5
641,25.0,364.5
641,25.0,400.5
641,25.0,438.5
641,25.0,456.5
641,25.0,458.5
641,25.0,529.5
641,25.0,595.5
641,25.0,612.5
641,25.0,718.5
641,25.0,774.5
641,25.0,776.5
642,25.0,142.5
642,25.0,154.5
642,25.0,159.5
642,25.0,235.5
642,25.0,241.5
642,25.0,281.5
642,25.0,397.5
642,25.0,401.5
642,25.0,453.5
642,25.0,475.5
642,25.0,503.5
642,25.0,593.5
642,25.0,638.5
642,25.0,735.5
642,25.0,799.5
643,25.0,37.5
643,25.0,77.5
643,25.0,105.5
643,25.0,121.5
643,25.0,127.5
643,25.0,206.5
643,25.0,262.5
643,25.0,301.5
643,25.0,339.5
643,25.0,425.5
643,25.0,470.5
643,25.0,487.5
643,25.0,576.5
643,25.0,584.5
643,25.0,603.5
643,25.0,606.5
643,25.0,643.5
643,25.0,658.5
643,25.0,733.5
643,25.0,792.5
644,25.0,34.5
644,25.0,49.5
644,25.0,64.5
644,25.0,115.5
644,25.0,172.5
644,25.0,292.5
644,25.0,332.5
644,25.0,365.5
644,25.0,446.5
644,25.0,450.5
644,25.0,541.5
644,25.0,619.5
644,25.0,640.5
644,25.0,645.5
645,25.0,83.5
645,25.0,103.5
645,25.0,235.5
645,25.0,305.5
645,25.0,535.5
645,25.0,590.5
645,25.0,615.5
645,25.0,646.5
645,25.0,689.5
646,25.0,33.5
646,25.0,37.5
646,25.0,105.5
646,25.0,126.5
646,25.0,128.5
646,25.0,135.5
646,25.0,148.5
646,25.0,152.5
646,25.0,191.5
646,25.0,243.5
646,25.0,378.5
646,25.0,407.5
646,25.0,437.5
646,25.0,466.5
646,25.0,493.5
646,25.0,506.5
646,25.0,543.5
646,25.0,611.5
646,25.0,653.5
646,25.0,775.5
646,25.0,776.5
647,25.0,21.5
647,25.0,52.5
647,25.0,179.5
647,25.0,185.5
647,25.0,295.5
647,25.0,303.5
647,25.0,420.5
647,25.0,431.5
647,25.0,448.5
647,25.0,457.5
647,25.0,482.5
647,25.0,485.5
647,25.0,549.5
647,25.0,595.5
647,25.0,653.5
647,25.0,657.5
647,25.0,660.5
648,25.0,1.5
648,25.0,82.5
648,25.0,109.5
648,25.0,145.5
648,25.0,148.5
648,25.0,197.5
648,25.0,224.5
648,25.0,286.5
648,25.0,316.5
648,25.0,362.5
648,25.0,432.5
648,25.0,466.5
648,25.0,528.5
648,25.0,536.5
648,25.0,541.5
648,25.0,551.5
648,25.0,595.5
648,25.0,642.5
648,25.0,651.5
648,25.0,662.5
648,25.0,753.5
648,25.0,758.5
648,25.0,759.5
648,25.0,764.5
648,25.0,795.5
649,25.0,43.5
649,25.0,112.5
649,25.0,352.5
649,25.0,370.5
649,25.0,401.5
649,25.0,460.5
649,25.0,479.5
649,25.0,512.5
649,25.0,539.5
649,25.0,548.5
649,25.0,611.5
649,25.0,651.5
649,25.0,712.5
650,25.0,100.5
650,25.0,269.5
650,25.0,277.5
650,25.0,389.5
650,25.0,420.5
651,25.0,19.5
651,25.0,20.5
651,25.0,42.5
651,25.0,54.5
651,25.0,75.5
651,25.0,139.5
651,25.0,156.5
651,25.0,158.5
651,25.0,220.5
651,25.0,266.5
651,25.0,278.5
651,25.0,302.5
651,25.0,345.5
651,25.0,414.5
651,25.0,458.5
651,25.0,509.5
651,25.0,620.5
651,25.0,669.5
651,25.0,731.5
651,25.0,765.5
652,25.0,43.5
652,25.0,127.5
652,25.0,328.5
652,25.0,374.5
652,25.0,397.5
652,25.0,413.5
652,25.0,478.5
652,25.0,506.5
652,25.0,577.5
652,25.0,594.5
652,25.0,598.5
652,25.0,599.5
652,25.0,628.5
652,25.0,633.5
652,25.0,715.5
652,25.0,730.5
653,25.0,4.5
653,25.0,132.5
653,25.0,137.5
653,25.0,139.5
653,25.0,178.5
653,25.0,210.5
653,25.0,234.5
653,25.0,281.5
653,25.0,331.5
653,25.0,339.5
653,25.0,343.5
653,25.0,381.5
653,25.0,454.5
653,25.0,460.5
653,25.0,484.5
653,25.0,516.5
653,25.0,518.5
653,25.0,565.5
653,25.0,690.5
653,25.0,713.5
653,25.0,720.5
653,25.0,744.5
653,25.0,753.5
654,25.0,98.5
654,25.0,159.5
654,25.0,211.5
654,25.0,265.5
654,25.0,290.5
654,25.0,352.5
654,25.0,373.5
654,25.0,405.5
654,25.0,560.5
654,25.0,589.5
654,25.0,618.5
654,25.0,680.5
654,25.0,758.5
655,25.0,29.5
655,25.0,73.5
655,25.0,158.5
655,25.0,183.5
655,25.0,190.5
655,25.0,323.5
655,25.0,394.5
655,25.0,399.5
655,25.0,527.5
655,25.0,610.5
655,25.0,625.5
655,25.0,759.5
656,25.0,128.5
656,25.0,138.5
656,25.0,216.5
656,25.0,300.5
656,25.0,415.5
656,25.0,419.5
656,25.0,450.5
656,25.0,511.5
656,25.0,517.5
656,25.0,537.5
656,25.0,586.5
656,25.0,587.5
656,25.0,668.5
657,25.0,52.5
657,25.0,71.5
657,25.0,135.5
657,25.0,149.5
657,25.0,160.5
657,25.0,173.5
657,25.0,183.5
657,25.0,246.5
657,25.0,287.5
657,25.0,294.5
657,25.0,345.5
657,25.0,354.5
657,25.0,401.5
657,25.0,458.5
657,25.0,464.5
657,25.0,578.5
657,25.0,652.5
657,25.0,662.5
657,25.0,674.5
657,25.0,682.5
657,25.0,685.5
657,25.0,719.5
657,25.0,738.5
657,25.0,794.5
658,25.0,3.5
658,25.0,151.5
658,25.0,179.5
658,25.0,180.5
658,25.0,192.5
658,25.0,210.5
658,25.0,247.5
658,25.0,304.5
658,25.0,307.5
658,25.0,325.5
658,25.0,326.5
658,25.0,357.5
658,25.0,416.5
658,25.0,426.5
658,25.0,436.5
658,25.0,518.5
658,25.0,534.5
658,25.0,535.5
658,25.0,629.5
658,25.0,756.5
658,25.0,797.5
659,25.0,18.5
659,25.0,47.5
659,25.0,95.5
659,25.0,164.5
659,25.0,203.5
659,25.0,298.5
659,25.0,336.5
659,25.0,353.5
659,25.0,415.5
659,25.0,432.5
659,25.0,435.5
659,25.0,451.5
659,25.0,566.5
659,25.0,635.5
659,25.0,675.5
659,25.0,711.5
659,25.0,735.5
659,25.0,773.5
659,25.0,787.5
660,25.0,11.5
660,25.0,222.5
660,25.0,300.5
660,25.0,341.5
660,25.0,347.5
660,25.0,511.5
660,25.0,554.5
660,25.0,768.5
661,25.0,20.5
661,25.0,78.5
661,25.0,167.5
661,25.0,252.5
661,25.0,328.5
661,25.0,333.5
661,25.0,454.5
661,25.0,517.5
661,25.0,557.5
661,25.0,576.5
661,25.0,642.5
661,25.0,685.5
661,25.0,718.5
661,25.0,736.5
661,25.0,753.5
662,25.0,67.5
662,25.0,117.5
662,25.0,264.5
662,25.0,500.5
662,25.0,613.5
662,25.0,634.5
662,25.0,698.5
662,25.0,737.5
662,25.0,787.5
663,25.0,72.5
663,25.0,75.5
663,25.0,124.5
663,25.0,125.5
663,25.0,168.5
663,25.0,239.5
663,25.0,278.5
663,25.0,280.5
663,25.0,309.5
663,25.0,310.5
663,25.0,350.5
663,25.0,356.5
663,25.0,397.5
663,25.0,433.5
663,25.0,589.5
663,25.0,604.5
663,25.0,653.5
663,25.0,691.5
663,25.0,731.5
663,25.0,737.5
663,25.0,747.5
664,25.0,42.5
664,25.0,113.5
664,25.0,153.5
664,25.0,164.5
664,25.0,203.5
664,25.0,212.5
664,25.0,216.5
664,25.0,250.5
664,25.0,367.5
664,25.0,457.5
664,25.0,521.5
664,25.0,525.5
664,25.0,532.5
664,25.0,599.5
664,25.0,601.5
664,25.0,702.5
665,25.0,16.5
665,25.0,57.5
665,25.0,73.5
665,25.0,114.5
665,25.0,245.5
665,25.0,296.5
665,25.0,324.5
665,25.0,336.5
665,25.0,338.5
665,25.0,377.5
665,25.0,379.5
665,25.0,411.5
665,25.0,489.5
665,25.0,578.5
665,25.0,649.5
666,25.0,57.5
666,25.0,181.5
666,25.0,205.5
666,25.0,237.5
666,25.0,283.5
666,25.0,312.5
666,25.0,336.5
666,25.0,403.5
666,25.0,487.5
666,25.0,490.5
666,25.0,508.5
666,25.0,677.5
666,25.0,701.5
666,25.0,726.5
666,25.0,759.5
667,25.0,1.5
667,25.0,14.5
667,25.0,184.5
667,25.0,264.5
667,25.0,273.5
667,25.0,315.5
667,25.0,323.5
667,25.0,382.5
667,25.0,396.5
667,25.0,442.5
667,25.0,477.5
667,25.0,480.5
667,25.0,553.5
667,25.0,557.5
667,25.0,665.5
668,25.0,72.5
668,25.0,188.5
668,25.0,262.5
668,25.0,300.5
668,25.0,397.5
668,25.0,427.5
668,25.0,461.5
668,25.0,549.5
668,25.0,603.5
668,25.0,665.5
668,25.0,689.5
668,25.0,737.5
669,25.0,15.5
669,25.0,26.5
669,25.0,94.5
669,25.0,121.5
669,25.0,250.5
669,25.0,303.5
669,25.0,325.5
669,25.0,458.5
669,25.0,524.5
669,25.0,634.5
669,25.0,673.5
669,25.0,684.5
669,25.0,686.5
669,25.0,697.5
669,25.0,699.5
669,25.0,708.5
669,25.0,723.5
670,25.0,11.5
670,25.0,37.5
670,25.0,40.5
670,25.0,50.5
670,25.0,61.5
670,25.0,144.5
670,25.0,202.5
670,25.0,263.5
670,25.0,281.5
670,25.0,350.5
670,25.0,404.5
670,25.0,471.5
670,25.0,482.5
670,25.0,509.5
670,25.0,516.5
670,25.0,577.5
670,25.0,600.5
670,25.0,604.5
670,25.0,612.5
670,25.0,744.5
670,25.0,760.5
670,25.0,780.5
671,25.0,103.5
671,25.0,108.5
671,25.0,117.5
671,25.0,149.5
671,25.0,200.5
671,25.0,236.5
671,25.0,408.5
671,25.0,423.5
671,25.0,488.5
671,25.0,493.5
671,25.0,499.5
671,25.0,513.5
671,25.0,525.5
671,25.0,529.5
671,25.0,573.5
671,25.0,679.5
671,25.0,692.5
671,25.0,721.5
671,25.0,731.5
671,25.0,749.5
671,25.0,759.5
671,25.0,779.5
671,25.0,793.5
672,25.0,79.5
672,25.0,98.5
672,25.0,174.5
672,25.0,183.5
672,25.0,215.5
672,25.0,271.5
672,25.0,294.5
672,25.0,335.5
672,25.0,341.5
672,25.0,343.5
672,25.0,409.5
672,25.0,418.5
672,25.0,464.5
672,25.0,512.5
672,25.0,580.5
672,25.0,610.5
672,25.0,699.5
672,25.0,717.5
673,25.0,30.5
673,25.0,65.5
673,25.0,125.5
673,25.0,170.5
673,25.0,203.5
673,25.0,245.5
673,25.0,541.5
673,25.0,550.5
673,25.0,794.5
674,25.0,21.5
674,25.0,201.5
674,25.0,318.5
674,25.0,365.5
674,25.0,509.5
674,25.0,662.5
674,25.0,679.5
674,25.0,735.5
675,25.0,25.5
675,25.0,41.5
675,25.0,65.5
675,25.0,73.5
675,25.0,146.5
675,25.0,154.5
675,25.0,182.5
675,25.0,266.5
675,25.0,299.5
675,25.0,477.5
675,25.0,634.5
675,25.0,719.5
675,25.0,732.5
676,25.0,20.5
676,25.0,42.5
676,25.0,119.5
676,25.0,163.5
676,25.0,174.5
676,25.0,177.5
676,25.0,206.5
676,25.0,239.5
676,25.0,252.5
676,25.0,284.5
676,25.0,364.5
676,25.0,444.5
676,25.0,481.5
676,25.0,569.5
676,25.0,578.5
676,25.0,660.5
676,25.0,666.5
676,25.0,733.5
677,25.0,18.5
677,25.0,87.5
677,25.0,105.5
677,25.0,110.5
677,25.0,148.5
677,25.0,154.5
677,25.0,158.5
677,25.0,168.5
677,25.0,267.5
677,25.0,298.5
677,25.0,369.5
677,25.0,398.5
677,25.0,438.5
677,25.0,463.5
677,25.0,499.5
677,25.0,507.5
677,25.0,577.5
677,25.0,581.5
677,25.0,634.5
677,25.0,671.5
677,25.0,721.5
677,25.0,731.5
677,25.0,781.5
678,25.0,66.5
678,25.0,79.5
678,25.0,133.5
678,25.0,218.5
678,25.0,314.5
678,25.0,402.5
678,25.0,491.5
678,25.0,577.5
678,25.0,628.5
678,25.0,635.5
678,25.0,645.5
678,25.0,680.5
679,25.0,6.5
679,25.0,32.5
679,25.0,80.5
679,25.0,106.5
679,25.0,109.5
679,25.0,120.5
679,25.0,184.5
679,25.0,204.5
679,25.0,237.5
679,25.0,264.5
679,25.0,322.5
679,25.0,360.5
679,25.0,374.5
679,25.0,396.5
679,25.0,468.5
679,25.0,497.5
679,25.0,537.5
679,25.0,606.5
679,25.0,637.5
679,25.0,639.5
679,25.0,640.5
679,25.0,718.5
679,25.0,723.5
679,25.0,747.5
679,25.0,780.5
679,25.0,792.5
680,25.0,30.5
680,25.0,74.5
680,25.0,75.5
680,25.0,83.5
680,25.0,134.5
680,25.0,185.5
680,25.0,240.5
680,25.0,244.5
680,25.0,307.5
680,25.0,315.5
680,25.0,346.5
680,25.0,348.5
680,25.0,350.5
680,25.0,370.5
680,25.0,378.5
680,25.0,398.5
680,25.0,446.5
680,25.0,478.5
680,25.0,479.5
680,25.0,527.5
680,25.0,594.5
680,25.0,677.5
680,25.0,680.5
680,25.0,702.5
680,25.0,726.5
680,25.0,778.5
681,25.0,9.5
681,25.0,44.5
681,25.0,46.5
681,25.0,305.5
681,25.0,380.5
681,25.0,514.5
681,25.0,564.5
681,25.0,609.5
681,25.0,752.5
681,25.0,781.5
682,25.0,10.5
682,25.0,33.5
682,25.0,81.5
682,25.0,240.5
682,25.0,271.5
682,25.0,272.5
682,25.0,331.5
682,25.0,399.5
682,25.0,550.5
682,25.0,622.5
682,25.0,634.5
682,25.0,654.5
683,25.0,114.5
683,25.0,162.5
683,25.0,278.5
683,25.0,289.5
683,25.0,307.5
683,25.0,310.5
683,25.0,315.5
683,25.0,426.5
683,25.0,527.5
683,25.0,553.5
683,25.0,573.5
683,25.0,588.5
683,25.0,589.5
683,25.0,656.5
683,25.0,724.5
684,25.0,4.5
684,25.0,30.5
684,25.0,95.5
684,25.0,104.5
684,25.0,359.5
684,25.0,579.5
684,25.0,616.5
684,25.0,643.5
684,25.0,716.5
684,25.0,717.5
684,25.0,726.5
684,25.0,730.5
684,25.0,742.5
684,25.0,755.5
685,25.0,0.5
685,25.0,9.5
685,25.0,77.5
685,25.0,122.5
685,25.0,127.5
685,25.0,151.5
685,25.0,155.5
685,25.0,369.5
685,25.0,432.5
685,25.0,440.5
685,25.0,458.5
685,25.0,477.5
685,25.0,538.5
685,25.0,548.5
685,25.0,587.5
685,25.0,623.5
685,25.0,627.5
685,25.0,636.5
685,25.0,692.5
685,25.0,707.5
685,25.0,748.5
685,25.0,781.5
686,25.0,6.5
686,25.0,227.5
686,25.0,309.5
686,25.0,348.5
686,25.0,433.5
686,25.0,642.5
686,25.0,643.5
686,25.0,655.5
686,25.0,669.5
687,25.0,269.5
687,25.0,275.5
687,25.0,283.5
687,25.0,471.5
687,25.0,616.5
687,25.0,695.5
688,25.0,88.5
688,25.0,125.5
688,25.0,151.5
688,25.0,312.5
688,25.0,338.5
688,25.0,409.5
688,25.0,415.5
688,25.0,446.5
688,25.0,453.5
688,25.0,477.5
688,25.0,483.5
688,25.0,502.5
688,25.0,525.5
688,25.0,600.5
688,25.0,623.5
688,25.0,669.5
688,25.0,689.5
688,25.0,710.5
688,25.0,777.5
688,25.0,787.5
689,25.0,21.5
689,25.0,57.5
689,25.0,76.5
689,25.0,77.5
689,25.0,241.5
689,25.0,249.5
689,25.0,267.5
689,25.0,277.5
689,25.0,359.5
689,25.0,448.5
689,25.0,472.5
689,25.0,500.5
689,25.0,601.5
689,25.0,612.5
689,25.0,618.5
689,25.0,632.5
689,25.0,677.5
689,25.0,678.5
689,25.0,715.5
689,25.0,775.5
689,25.0,796.5
690,25.0,16.5
690,25.0,59.5
690,25.0,60.5
690,25.0,78.5
690,25.0,81.5
690,25.0,87.5
690,25.0,99.5
690,25.0,146.5
690,25.0,305.5
690,25.0,369.5
690,25.0,504.5
690,25.0,522.5
690,25.0,529.5
690,25.0,621.5
690,25.0,636.5
690,25.0,676.5
690,25.0,698.5
691,25.0,19.5
691,25.0,23.5
691,25.0,35.5
691,25.0,86.5
691,25.0,158.5
691,25.0,221.5
691,25.0,227.5
691,25.0,317.5
691,25.0,323.5
691,25.0,341.5
691,25.0,473.5
691,25.0,508.5
691,25.0,648.5
691,25.0,694.5
691,25.0,720.5
691,25.0,793.5
692,25.0,55.5
692,25.0,63.5
692,25.0,154.5
692,25.0,163.5
692,25.0,260.5
692,25.0,278.5
692,25.0,299.5
692,25.0,440.5
692,25.0,490.5
692,25.0,713.5
692,25.0,716.5
692,25.0,729.5
692,25.0,740.5
692,25.0,751.5
692,25.0,767.5
693,25.0,60.5
693,25.0,115.5
693,25.0,207.5
693,25.0,231.5
693,25.0,255.5
693,25.0,283.5
693,25.0,307.5
693,25.0,338.5
693,25.0,441.5
693,25.0,445.5
693,25.0,456.5
693,25.0,486.5
693,25.0,668.5
693,25.0,749.5
694,25.0,1.5
694,25.0,7.5
694,25.0,35.5
694,25.0,82.5
694,25.0,90.5
694,25.0,101.5
694,25.0,159.5
694,25.0,167.5
694,25.0,231.5
694,25.0,270.5
694,25.0,404.5
694,25.0,412.5
694,25.0,418.5
694,25.0,487.5
694,25.0,526.5
694,25.0,582.5
694,25.0,615.5
694,25.0,689.5
694,25.0,760.5
694,25.0,767.5
694,25.0,785.5
694,25.0,793.5
695,25.0,90.5
695,25.0,114.5
695,25.0,160.5
695,25.0,215.5
695,25.0,314.5
695,25.0,393.5
695,25.0,486.5
695,25.0,500.5
695,25.0,563.5
695,25.0,773.5
696,25.0,173.5
696,25.0,227.5
696,25.0,230.5
696,25.0,267.5
696,25.0,284.5
696,25.0,292.5
696,25.0,325.5
696,25.0,346.5
696,25.0,376.5
696,25.0,414.5
696,25.0,453.5
696,25.0,466.5
696,25.0,469.5
696,25.0,554.5
696,25.0,592.5
696,25.0,625.5
696,25.0,676.5
697,25.0,6.5
697,25.0,100.5
697,25.0,121.5
697,25.0,170.5
697,25.0,239.5
697,25.0,305.5
697,25.0,332.5
697,25.0,389.5
697,25.0,411.5
697,25.0,430.5
697,25.0,453.5
697,25.0,455.5
697,25.0,488.5
697,25.0,686.5
697,25.0,689.5
697,25.0,717.5
697,25.0,753.5
697,25.0,754.5
698,25.0,1.5
698,25.0,86.5
698,25.0,132.5
698,25.0,136.5
698,25.0,149.5
698,25.0,178.5
698,25.0,183.5
698,25.0,452.5
698,25.0,467.5
698,25.0,468.5
698,25.0,638.5
